news_id,news_url_absolute,news_init_date,news_final_date,clase
news90475,https://www.valoraanalitik.com/2022/08/08/pasos-cambio-fondo-pensiones-colombia/,2022-07-30,2022-08-14,Sostenibilidad
news90479,https://www.infobae.com/america/colombia/2022/08/02/cual-es-el-mejor-sistema-de-pensiones-para-los-colombianos-este-es-el-consejo-de-colpensiones-para-el-gobierno-de-gustavo-petro/,2022-07-30,2022-08-14,Innovación
news90483,https://redmas.com.co/w/cinco-reformas-gustavo-petro-presidencia,2022-07-30,2022-08-14,Sostenibilidad
news90484,https://www.larepublica.co/finanzas/conozca-que-opciones-tiene-si-ha-completado-la-edad-de-pension-pero-no-el-tiempo-3414629,2022-07-30,2022-08-14,Sostenibilidad
news90486,https://www.bloomberglinea.com/2022/07/29/china-evergrande-no-presenta-el-plan-de-reestructuracion-que-prometio/,2022-07-15,2022-07-30,Sostenibilidad
news90488,https://www.infobae.com/tendencias/2022/07/21/sobre-estereotipos-perfectos-y-miradas-ajenas-por-que-los-padres-actuales-viven-la-crianza-con-tanta-presion/,2022-07-15,2022-07-30,Innovación
news90491,https://conexioncapital.co/asi-se-vive-la-sexta-edicion-de-la-copa-de-la-paz-de-futbol-en-el-parque-timiza/,2022-07-30,2022-08-14,Sostenibilidad
news90495,https://conexioncapital.co/puntos-de-vacunacion-contra-covid-19-en-bogota-para-este-lunes-8-de-agosto/,2022-07-30,2022-08-14,Sostenibilidad
news90497,https://www.bloomberglinea.com/2022/08/09/los-costos-y-beneficios-de-que-america-latina-logre-una-economia-carbono-neutral/,2022-07-30,2022-08-14,Innovación
news90502,https://versionfinal.com.ve/opinion/darwin-chavez-verdades-y-rumores-35/,2022-07-30,2022-08-14,Innovación
news90511,https://www.infobae.com/america/colombia/2022/08/07/ella-es-martha-cecilia-renteria-lider-indigena-del-putumayo-quien-sera-la-presentadora-oficial-en-la-posesion-presidencial-de-gustavo-petro/,2022-07-30,2022-08-14,Sostenibilidad
news90515,https://es-us.vida-estilo.yahoo.com/portadas-hist%C3%B3ricas-derecha-petr%C3%B3leo-biolog%C3%ADa-190354632.html,2022-07-15,2022-07-30,Sostenibilidad
news90518,https://www.elespectador.com/colombia-20/paz-y-memoria/quien-es-karmen-rodriguez-la-wayuu-que-gano-curul-de-colombianos-en-el-exterior/,2022-07-15,2022-07-30,Innovación
news90529,https://colombia.as.com/actualidad/carnaval-2022-en-bogota-origen-significado-y-por-que-se-celebra-n/,2022-07-30,2022-08-14,Reputación
news90543,https://es-us.vida-estilo.yahoo.com/dr-disrespect-revela-deadrop-shooter-184500024.html,2022-07-30,2022-08-14,Sostenibilidad
news90544,https://es-us.vida-estilo.yahoo.com/mortal-kombat-filme-animado-kenshi-004000372.html,2022-07-30,2022-08-14,Reputación
news90547,https://es-us.vida-estilo.yahoo.com/dr-disrespect-revela-deadrop-shooter-184500024.html,2022-07-15,2022-07-30,Sostenibilidad
news90549,https://www.infobae.com/america/colombia/2022/08/08/gremio-de-los-constructores-anuncio-su-respaldo-al-presidente-gustavo-petro/,2022-07-30,2022-08-14,Sostenibilidad
news90556,https://www.cuatrecasas.com/es/spain/articulo/capital-energy-recibe-165-millones-de-euros-de-meag-para-financiar-su-proyecto-renovable,2022-07-15,2022-07-30,Sostenibilidad
news90570,https://es-us.vida-estilo.yahoo.com/detienen-veintena-personas-vinculadas-grupo-160848754.html,2022-07-15,2022-07-30,Reputación
news90574,https://www.construccionlatinoamericana.com/news/el-futuro-de-la-movilidad-en-bogota-se-consolida-a-traves-de-importantes-obras/8022374.article,2022-07-30,2022-08-14,Sostenibilidad
news90579,https://www.dw.com/es/gustavo-petro-presidente-de-colombia-una-nueva-era-para-la-democracia/a-62734483,2022-07-30,2022-08-14,Sostenibilidad
news90581,https://www.dw.com/es/est%C3%A1-taiw%C3%A1n-en-peligro-la-amenaza-china/a-62675894,2022-07-30,2022-08-14,Reputación
news90584,https://www.nacion.com/economia/negocios/pablo-vargas-presidente-ejecutivo-de-grupo-britt/VHWLROHSLZGNLAODSLKM43ER2Y/story/,2022-07-15,2022-07-30,Sostenibilidad
news90587,https://www.nacion.com/ciencia/salud/el-futuro-de-la-vacunacion-contra-covid-19-lo/DR4HBSPRGZFDRPK4CYB3SIPAHM/story/,2022-07-15,2022-07-30,Sostenibilidad
news90592,https://www.nacion.com/economia/politica-economica/bid-aprueba-credito-para-costa-rica-por-300/JS3IONCGXFFEJD7RG7FLY5VVTY/story/,2022-07-15,2022-07-30,Sostenibilidad
news90593,https://www.bnamericas.com/es/noticias/semantix-completa-con-exito-la-fusion-con-alpha-capital,2022-07-30,2022-08-14,Sostenibilidad
news90598,https://www.bnamericas.com/es/entrevistas/los-motivos-de-la-brasilena-2w-energia-para-invertir-en-nuevos-proyectos-de-renovables,2022-07-30,2022-08-14,Sostenibilidad
news90599,https://www.elespanol.com/invertia/empresas/20220716/caixabank-mejor-espana-responsabilidad-corporativa-europa-occidental/687181276_0.html,2022-07-15,2022-07-30,Sostenibilidad
news90606,https://www.bnamericas.com/es/noticias/bradesco-necesitamos-algunos-periodos-de-calma-de-precios-estables,2022-07-30,2022-08-14,Sostenibilidad
news90612,https://www.bnamericas.com/es/noticias/argentinas-silica-networks-y-telviso-firman-contrato-de-transporte-por-fibra,2022-07-30,2022-08-14,Sostenibilidad
news90613,https://www.informabtl.com/estrategias-para-un-negocio-de-ecommerce-mayorista-internacional/,2022-07-30,2022-08-14,Sostenibilidad
news90619,https://www.forbesargentina.com/money/pese-cambios-politicos-dinamica-deficit-fiscal-acelera-expectativa-mayor-inflacion-n19849,2022-07-30,2022-08-14,Innovación
news90628,https://www.elespanol.com/invertia/empresas/tecnologia/20220718/gestora-asterion-adquiere-empresa-italiana-centros-irideos/688681415_0.html,2022-07-15,2022-07-30,Sostenibilidad
news90631,https://www.hoyfut.com/otrosdeportes/David-Ortiz-vendera-Marihuana-legalmente--20220730-0013.html,2022-07-15,2022-07-30,Reputación
news90633,https://www.nacion.com/opinion/columnistas/rusia-ya-no-es-un-pais-mcdonalds/KG3DMZ6A25EFBP5ZPDTCAZQYAQ/story/,2022-07-15,2022-07-30,Sostenibilidad
news90643,https://www.cronista.com/infotechnology/it-business/esta-startup-se-transforma-en-un-jugador-clave-de-los-cielos-de-argentina/,2022-07-15,2022-07-30,Sostenibilidad
news90644,https://www.cronista.com/finanzas-mercados/dolar-hoy-miercoles-3-de-agosto/,2022-07-30,2022-08-14,Innovación
news90645,https://www.cronista.com/finanzas-mercados/dolar-hoy-viernes-5-de-agosto/,2022-07-30,2022-08-14,Sostenibilidad
news90648,https://www.computerweekly.com/es/noticias/252523486/Hillstone-Networks-crece-en-America-Latina,2022-07-30,2022-08-14,Sostenibilidad
news90651,https://www.nacion.com/opinion/foros/otras-vacunas-contra-la-covid-19/TYNAOESMNJFJVBP4ZPP4ZMBTFA/story/,2022-07-30,2022-08-14,Reputación
news90657,https://www.cronista.com/economia-politica/sergio-massa-super-ministro-no-confronta-en-energia-y-primer-aumento-de-tarifas-llega-en-agosto/,2022-07-30,2022-08-14,Sostenibilidad
news90658,https://expansion.mx/opinion/2022/08/01/entrelineas-guia-no-ser-arrastrados-inevitable-recesion,2022-07-30,2022-08-14,Sostenibilidad
news90659,https://www.eleconomista.es/telecomunicaciones/noticias/11882794/07/22/Morrison-Co-compra-el-333-de-lyntia-Networks-para-completar-el-consorcio-junto-a-Axa-y-Swiss-Life.html,2022-07-15,2022-07-30,Reputación
news90664,https://www.losandes.com.ar/espacio-de-marca/rcristal-brinda-por-sus-20-anos-con-las-mejores-copas/,2022-07-30,2022-08-14,Sostenibilidad
news90667,https://elcomercio.pe/lima/sucesos/paro-agrario-y-de-transportistas-de-carga-pesada-hoy-ingresaron-mas-de-4-toneladas-de-alimentos-a-mercados-mayoristas-de-lima-emmsa-midagri-rmmn-noticia/,2022-07-15,2022-07-30,Innovación
news90672,https://www.hoyfut.com/otrosdeportes/David-Ortiz-vendera-Marihuana-legalmente--20220730-0013.html,2022-07-30,2022-08-14,Reputación
news90682,https://www.bnamericas.com/es/noticias/peru-establece-nuevos-precios-de-referencia-de-combustibles,2022-07-15,2022-07-30,Sostenibilidad
news90684,https://www.eleconomista.es/telecomunicaciones/noticias/11892491/08/22/avatel-telecom-compra-lyntia-acess-por-mil-millones.html,2022-07-30,2022-08-14,Sostenibilidad
news90687,https://www.iprofesional.com/finanzas/366254-dolar-blue-hoy-la-cotizacion-del-20-de-julio-de-2022,2022-07-15,2022-07-30,Sostenibilidad
news90688,https://www.clarin.com/sociedad/sueno-influencer-detras-obsesion-ganar-seguidores-llega-pagar_0_0qAU0IFs5m.html,2022-07-15,2022-07-30,Reputación
news90689,https://mundoplast.com/antalis-adquiere-cohal/,2022-07-15,2022-07-30,Innovación
news90697,https://periodicoviaje.com/industria/gente-del-turismo/experience-houston-da-la-bienvenida-a-julie-charros/,2022-07-30,2022-08-14,Reputación
news90700,https://www.idae.es/noticias/el-gobierno-aprueba-un-plan-de-ahorro-y-gestion-energetica-en-climatizacion-para-reducir,2022-07-30,2022-08-14,Innovación
news90706,https://elcomercio.pe/economia/peru/produce-publica-tablero-online-con-precio-diario-de-pescados-en-mercados-mayoristas-rmmn-noticia/,2022-07-30,2022-08-14,Macroeconomía
news90710,https://www.elimparcial.com/estilos/Un-vino-ecologico-para-las-proximas-generaciones-20220806-0050.html,2022-07-30,2022-08-14,Sostenibilidad
news90719,https://gestion.pe/economia/empresas/las-10-marcas-de-lujo-mas-valiosas-del-mundo-en-el-2022-noticia/,2022-07-15,2022-07-30,Innovación
news90723,https://www.levante-emv.com/economia/empresas-y-responsabilidad-social/2022/07/18/empresa-comunidad-valenciana-ganadora-premios-68457767.html,2022-07-15,2022-07-30,Sostenibilidad
news90726,https://www.nacion.com/economia/banca/conozca-el-ranquin-de-los-bancos-con-mayores/7CMUUCC2OFFMDOFDT3N2JJP6NI/story/,2022-07-30,2022-08-14,Reputación
news90728,https://www.cronista.com/finanzas-mercados/dolar-hoy-y-dolar-blue-cual-es-la-cotizacion-del-viernes-5-de-agosto-minuto-a-minuto/,2022-07-30,2022-08-14,Sostenibilidad
news90730,https://webpicking.com/grupo-bautec-sigue-creciendo-con-buenas-perspectivas/,2022-07-15,2022-07-30,Sostenibilidad
news90732,https://www.nacion.com/economia/consumo/a-punto-de-solicitar-una-pension-del-rop-conozca/WQQ5J2RAKNA3BDC3M64L257ME4/story/,2022-07-30,2022-08-14,Reputación
news90734,https://www.interempresas.net/Grandes-cultivos/Articulos/389787-Angel-Gonzalez-Quintanilla-presidente-de-Ferduero-y-vicepresidente-de-Fenacore.html,2022-07-30,2022-08-14,Reputación
news90735,https://revistas.eleconomista.es/energia/2022/julio/grupo-gesternova-el-futuro-sera-verde-o-no-sera-BC11750537,2022-07-15,2022-07-30,Sostenibilidad
news90738,https://www.semana.com/economia/capsulas/articulo/actividad-economica-en-argentina-crecio-74-interanual-en-mayo/202228/,2022-07-15,2022-07-30,Reputación
news90740,https://www.niusdiario.es/nacional/politica/20220720/luis-garicano-ciudadanos-eurodiputado-dimite-deja-politica-ines-arrimadas_18_07061368.html,2022-07-15,2022-07-30,Sostenibilidad
news90745,https://eleconomista.com.ar/politica/manzur-hablo-sobre-rumores-su-salida-califico-extremadamente-productiva-reunion-batakis-georgieva-n55021,2022-07-15,2022-07-30,Sostenibilidad
news90747,https://www.losandes.com.ar/economia/supermercados-se-aceleran-los-aumentos-en-los-importados/,2022-07-15,2022-07-30,Innovación
news90759,https://www.prensa-latina.cu/2022/07/19/gira-de-biden-por-medio-oriente-pocos-resultados-palpables-2,2022-07-15,2022-07-30,Sostenibilidad
news90762,https://www.salta.gob.ar/prensa/noticias/salta-participo-en-santiago-de-chile-de-la-jornada-cepal-sobre-desarrollo-productivo-y-territorio-en-argentina-84159,2022-07-30,2022-08-14,Sostenibilidad
news90765,https://www.salta.gob.ar/prensa/noticias/el-ipv-construye-21-casas-en-san-agustin-83760,2022-07-15,2022-07-30,Sostenibilidad
news90768,https://www.la-razon.com/economia/2022/07/17/laura-santa-cruz-registra-la-peor-inversion-publica-con-9-de-52-proyectos-inscritos-36-no-tienen-avance/,2022-07-15,2022-07-30,Innovación
news90769,https://www.parlamentario.com/2022/08/09/paso-a-la-firma-en-el-senado-el-proyecto-de-promocion-de-la-industria-automotriz/,2022-07-30,2022-08-14,Reputación
news90772,https://www.uncuyo.edu.ar/desarrollo/incubadora-uncuyo-abren-convocatoria-para-generar-nuevas-empresas-a-partir-de-ideas-proyectos-innovadores-y-de-base-tecnologica,2022-07-30,2022-08-14,Sostenibilidad
news90773,https://www.infobae.com/america/mexico/2022/08/02/ine-multo-a-morena-con-mas-de-5-millones-de-pesos-tras-elecciones-en-cdmx/,2022-07-30,2022-08-14,Reputación
news90774,https://www.elobservador.com.uy/nota/el-rol-de-la-innovacion-en-el-agro--2022730508,2022-07-30,2022-08-14,Reputación
news90777,https://prensa.gob.gt/comunicado/senacyt-impulsa-la-tecnologia-como-herramienta-para-la-conservacion-sobre-saberes,2022-07-30,2022-08-14,Sostenibilidad
news90779,https://www.mendoza.gov.ar/prensa/economia-invita-a-emprendedores-a-participar-del-encuentro-emprender-con-impacto-e-innovacion/,2022-07-30,2022-08-14,Reputación
news90780,https://www.eluniverso.com/noticias/politica/estos-son-los-principales-aspectos-de-la-reforma-a-la-ley-de-comunicacion-aprobada-en-la-asamblea-nota/,2022-07-15,2022-07-30,Innovación
news90781,https://www.latribuna.hn/2022/08/11/se-elevan-a-1-368-las-ong-ilegalizadas-en-nicaragua/,2022-07-30,2022-08-14,Reputación
news90789,https://www.jornada.com.mx/notas/2022/08/09/politica/emitira-ine-regulacion-de-candidaturas-indigenas-en-septiembre-tepjf/,2022-07-30,2022-08-14,Sostenibilidad
news90801,https://www.infobae.com/america/peru/2022/08/14/ley-de-apuestas-deportivas-en-que-consiste-prohibiciones-y-las-regulaciones-que-tendran-las-empresas-de-este-rubro/,2022-07-30,2022-08-14,Reputación
news90809,https://www.lanacion.com.ar/politica/silvina-batakis-pone-la-lupa-en-los-gastos-de-los-ministerios-pero-hasta-ahora-el-ajuste-es-leve-nid27072022/,2022-07-15,2022-07-30,Sostenibilidad
news90812,https://www.rosario3.com/informaciongeneral/Promocion-de-la-Alimentacion-Saludable-y-Nutritiva-convocatoria-para-financiar-proyectos-20220725-0072.html,2022-07-15,2022-07-30,Sostenibilidad
news90817,https://www.elobservador.com.uy/nota/el-rol-de-la-innovacion-en-el-agro--2022730508,2022-07-15,2022-07-30,Reputación
news90818,https://www.argentina.gob.ar/noticias/se-presento-la-convocatoria-para-la-promocion-de-la-alimentacion-saludable-y-nutritiva,2022-07-15,2022-07-30,Sostenibilidad
news90819,https://www.argentina.gob.ar/noticias/vinculacion-estrategica-de-tres-provincias-para-el-tratamiento-de-la-tuberculosis-0,2022-07-15,2022-07-30,Reputación
news90825,https://www.salta.gob.ar/prensa/noticias/saenz-concretara-hoy-la-entrega-de-40-viviendas-a-familias-de-cafayate-84210,2022-07-30,2022-08-14,Sostenibilidad
news90826,https://www.innovat.org.ar/el-inaes-presenta-nuevo-programa-compr-ar-cooperativo/,2022-07-15,2022-07-30,Reputación
news90827,https://www.milenio.com/politica/ine-partidos-politicos-recibiran-mil-233-mdp-2023,2022-07-30,2022-08-14,Sostenibilidad
news90831,https://www.salta.gob.ar/prensa/noticias/el-gobierno-de-salta-apoya-a-las-pymes-con-diferentes-lineas-de-financiamiento-84043,2022-07-30,2022-08-14,Reputación
news90837,https://www.cepal.org/es/eventos/taller-intercambio-pares-desarrollo-productivo-territorio-argentina,2022-07-30,2022-08-14,Sostenibilidad
news90839,https://www.cepal.org/es/notas/cepal-organiza-encuentro-intercambio-autoridades-provinciales-argentina-corfo-politicas,2022-07-30,2022-08-14,Sostenibilidad
news90852,https://www.salta.gob.ar/prensa/noticias/el-gobierno-trabajara-junto-al-inti-para-fortalecer-el-desarrollo-de-proveedores-mineros-83879,2022-07-15,2022-07-30,Sostenibilidad
news90855,https://www.mitur.gob.do/noticias/comparten-experiencia-de-rd-como-modelo-en-turismo-comunitario-sostenible/,2022-07-15,2022-07-30,Sostenibilidad
news90856,https://www.salta.gob.ar/prensa/noticias/el-gobierno-otorgo-financiamiento-para-pequenios-productores-de-pimiento-para-pimenton-83678,2022-07-15,2022-07-30,Reputación
news90858,https://www.lanacion.com.ar/politica/el-problema-de-massa-como-no-tocar-al-mono-nid09082022/,2022-07-30,2022-08-14,Sostenibilidad
news90861,https://hoy.com.do/instan-al-empresariado-preservar-recursos-naturales-y-revertir-amenazas/,2022-07-15,2022-07-30,Sostenibilidad
news90864,https://elpais.com/planeta-futuro/red-de-expertos/2022-07-22/hacia-una-alianza-en-america-para-la-seguridad-alimentaria.html,2022-07-15,2022-07-30,Sostenibilidad
news90865,https://enredaccion.com.ar/la-caf-confirmo-desembolso-por-us-740-millones-para-infraestructura/,2022-07-30,2022-08-14,Sostenibilidad
news90875,https://morelos.gob.mx/?q=prensa/nota/morelos-avanza-con-acciones-enfocadas-en-energias-sustentables,2022-07-15,2022-07-30,Alianza
news90881,https://www.milenio.com/politica/comunidad/multa-nueva-alianza-edomex-destinada-a-instituciones-publicas,2022-07-30,2022-08-14,Innovación
news90886,https://enredaccion.com.ar/cecilia-moreau-la-primera-mujer-en-presidir-la-camara-de-diputados/,2022-07-30,2022-08-14,Sostenibilidad
news90887,https://www.diariosustentable.com/2022/08/estrategia-de-relacionamiento-comunitario-6-casos-de-como-las-empresas-generan-valor-compartido-en-la-relacion-con-el-territorio/,2022-07-30,2022-08-14,Innovación
news90889,https://morelos.gob.mx/?q=prensa/nota/contribuyen-sdeyt-y-fedex-mexico-al-crecimiento-y-consolidacion-de-las-mipymes,2022-07-30,2022-08-14,Alianza
news90890,https://enredaccion.com.ar/massa-se-hace-cargo-de-la-economia-y-encabezara-un-super-ministerio/,2022-07-15,2022-07-30,Sostenibilidad
news90893,https://elnacional.com.do/cumbre-africa-americas-pide-crear-mecanismos-de-integracion-agro/,2022-07-15,2022-07-30,Innovación
news90895,https://enredaccion.com.ar/la-protesta-social-un-sintoma-no-un-delito/,2022-07-30,2022-08-14,Sostenibilidad
news90900,https://www.telam.com.ar/notas/202208/600326-ferias-productores-regionales-alimentos-salud-provincias.html,2022-07-30,2022-08-14,Sostenibilidad
news90905,https://enredaccion.com.ar/massa-dio-a-conocer-los-primeros-nombres-de-su-equipo-raul-rigo-eduardo-setti-y-daniel-marx/,2022-07-30,2022-08-14,Sostenibilidad
news90907,https://www.cadena3.com/noticia/actualidad/la-necesidad-de-politicas-para-el-campo_333194,2022-07-30,2022-08-14,Sostenibilidad
news90909,https://www.diariolibre.com/actualidad/nacional/2022/07/30/luis-abinader-entrega-titulos-en-elias-pina/1979498,2022-07-30,2022-08-14,Sostenibilidad
news90923,https://www.diariolibre.com/actualidad/nacional/2022/07/30/luis-abinader-entrega-titulos-en-elias-pina/1979498,2022-07-15,2022-07-30,Sostenibilidad
news90925,https://chequeado.com/ultimas-noticias/mauricio-macri-nuestra-produccion-de-granos-esta-estancada/,2022-07-15,2022-07-30,Sostenibilidad
news90926,https://eldinero.com.do/203393/realizan-encuentro-para-impulsar-el-empoderamiento-economico-de-las-mujeres-en-santiago/,2022-07-15,2022-07-30,Reputación
news90927,https://www.lahora.com.ec/loja/leonardo-izquierdo-profesional-utpl/,2022-07-15,2022-07-30,Sostenibilidad
news90928,https://comunicacion.chaco.gov.ar/noticia/69283/inauguraron-las-refacciones-del-ciff-12-familia-escuela-y-estado-construimos-valores-para-el-desarrollo-de-nuestras-ninas-ninos-y-adolescentes,2022-07-30,2022-08-14,Sostenibilidad
news90929,https://marketdata.com.py/laboratorio/analisis/empleo-post-pandemia-el-futuro-incierto-del-mercado-laboral-en-paraguay-83828/,2022-07-30,2022-08-14,Sostenibilidad
news90930,https://www.semana.com/economia/empresas/articulo/mincomercio-busca-empresas-que-quieran-exportar-esto-es-lo-que-deben-saber/202246/,2022-07-30,2022-08-14,Sostenibilidad
news90933,https://www.diariodecuyo.com.ar/suplementos/US-50-millones-en-aportes-para-innovacion-y-comercializacion-20220730-0004.html,2022-07-15,2022-07-30,Innovación
news90935,https://marketdata.com.py/noticias/nacionales/bolsas-biodegradables-y-baldosas-de-caucho-reciclado-en-programas-de-produccion-circular-84509/,2022-07-30,2022-08-14,Sostenibilidad
news90940,https://www.abc.com.py/nacionales/2022/07/21/mec-transporte-escolar-en-escuelas-rurales-no-se-implementara-este-ano-confirman/,2022-07-15,2022-07-30,Sostenibilidad
news90942,https://www.cronista.com/economia-politica/para-the-wall-street-journal-argentina-se-encamina-a-otro-crack-y-pide-a-joe-biden-que-niegue-ayuda-economica-por-vinculos-con-iran/,2022-07-15,2022-07-30,Sostenibilidad
news90944,https://www.pv-magazine.es/2022/07/21/forestalia-y-bruc-desarrollan-mas-de-1-500-mw-fotovoltaicos-en-teruel/,2022-07-15,2022-07-30,Sostenibilidad
news90949,https://www.analisisdigital.com.ar/provinciales/2022/07/20/informe-especial-islas-sin-control,2022-07-15,2022-07-30,Innovación
news90950,https://dplnews.com/guatemala-se-deben-invertir-unos-us2-mil-200-millones-para-cerrar-la-brecha-digital-en-el-pais/,2022-07-15,2022-07-30,Sostenibilidad
news90954,https://www.rosario3.com/ecos365/noticias/El-Banco-Mundial-aprobo-un-financiamiento-de-us200-millones-para-la-Argentina-20220726-0004.html,2022-07-15,2022-07-30,Reputación
news90955,https://www.jornada.com.mx/2022/07/24/economia/016n1eco,2022-07-15,2022-07-30,Sostenibilidad
news90958,https://www.rosario3.com/ecos365/noticias/Batakis-en-Washington-las-claves-del-encuentro-con-el-FMI-y-como-sigue-la-agenda--20220725-0002.html,2022-07-15,2022-07-30,Reputación
news90959,https://www.analisisdigital.com.ar/interes-general/2022/08/10/informe-especial-sobre-trata-de-personas-el-negocio-de-la-explotacion,2022-07-30,2022-08-14,Sostenibilidad
news90963,https://www.pv-magazine-latam.com/2022/08/01/en-surinam-entra-en-operaciones-la-planta-solar-y-de-almacenamiento-de-coronie/,2022-07-30,2022-08-14,Sostenibilidad
news90964,https://www.cronista.com/economia-politica/escandalo-el-bid-acusa-argentina-falta-de-transparencia-e-integridad-y-demora-us-800-millones/,2022-07-15,2022-07-30,Sostenibilidad
news90971,https://www.cronista.com/economia-politica/silvina-batakis-abre-la-discusion-por-las-metas-con-el-fmi-los-dolares-que-busca-en-estados-unidos/,2022-07-15,2022-07-30,Sostenibilidad
news90972,https://www.inforegion.com.ar/2022/07/25/batakis-tuvo-primer-encuentro-con-la-titular-del-fmi/,2022-07-15,2022-07-30,Reputación
news90973,https://andina.pe/agencia/noticia-la-agroindustria-tiene-gran-potencial-para-desarrollo-america-latina-903813.aspx,2022-07-30,2022-08-14,Macroeconomía
news90977,https://marketdata.com.py/noticias/congreso-dilata-cambio-de-via-de-financiamiento-y-pago-por-obras-se-atrasa-84421/,2022-07-30,2022-08-14,Sostenibilidad
news90980,https://www.diariolibre.com/actualidad/politica/2022/08/11/ocho-prestamos-por-us9513-mm-estan-pendientes-de-sancion/2003234,2022-07-30,2022-08-14,Sostenibilidad
news90987,https://www.diariolibre.com/economia/finanzas/2022/08/13/cooperan-us350-mil-plan-de-ordenamiento-en-pepillo-salcedo/2006819,2022-07-30,2022-08-14,Sostenibilidad
news90988,https://www.ambito.com/politica/sergio-massa/shock-politico-confianza-la-economia-primer-objetivo-massa-n5499208,2022-07-30,2022-08-14,Reputación
news90989,https://comunicacion.chaco.gov.ar/noticia/69191/las-brenas-el-gobierno-provincial-finalizo-44-cuadras-de-pavimento-y-refacciono-dos-plazas,2022-07-15,2022-07-30,Sostenibilidad
news91000,https://comunicacion.chaco.gov.ar/noticia/69219/etapa-final-de-las-obras-del-centro-de-integracion-y-fortalecimiento-familiar-n-12,2022-07-15,2022-07-30,Reputación
news91002,https://www.dw.com/es/sergio-massa-nombrado-nuevo-s%C3%BAper-ministro-de-econom%C3%ADa-de-argentina/a-62634020,2022-07-15,2022-07-30,Reputación
news91012,https://www.analisisdigital.com.ar/judiciales/2022/08/08/incendios-en-el-delta-cabandie-ampliara-su-denuncia-en-la-justicia-de-victoria,2022-07-30,2022-08-14,Sostenibilidad
news91016,https://www.lmneuquen.com/con-la-salida-massa-moreau-sera-la-nueva-titular-la-camara-diputados-n932866,2022-07-15,2022-07-30,Reputación
news91018,https://www.tiempoar.com.ar/politica/como-fue-el-encuentro-entre-massa-y-el-titular-del-bid-claver-carone/,2022-07-30,2022-08-14,Reputación
news91019,https://www.notaalpie.com.ar/2022/07/30/sergio-massa-cuales-son-los-desafios-del-nuevo-ministro/,2022-07-30,2022-08-14,Reputación
news91025,https://primicia.com.ve/especiales/apuestan-por-la-recuperacion-de-guayana/,2022-07-15,2022-07-30,Sostenibilidad
news91029,https://www.laizquierdadiario.com/Lobby-feroz-el-capital-financiero-internacional-le-pide-a-Batakis-mas-ajuste,2022-07-15,2022-07-30,Sostenibilidad
news91032,https://www.forbesargentina.com/innovacion/20-habilidades-triunfar-mundo-digital-n19116,2022-07-15,2022-07-30,Innovación
news91035,https://mendozatoday.com.ar/2022/07/25/coca-cola-villavicencio-y-eco-de-los-andes-no-pagan-regalias-por-la-explotacion-del-agua-de-mendoza/,2022-07-15,2022-07-30,Sostenibilidad
news91038,https://larepublica.pe/sociedad/2022/08/06/la-libertad-contara-con-centro-de-datos-de-salud-y-gran-almacen-de-medicamentos-hospitales-lrnd/,2022-07-30,2022-08-14,Reputación
news91043,https://caretas.pe/nacional/you-tubers-vs-narcos-la-estrategia-digital-en-la-jungla-de-masisea/,2022-07-15,2022-07-30,Sostenibilidad
news91046,https://larepublica.pe/sociedad/2022/08/09/jovenes-bicentenerio-30-como-aplicar-a-las-becas-que-ofrece-el-gobierno-y-certificarte-en-cursos-de-tecnologia-atmp/,2022-07-30,2022-08-14,Sostenibilidad
news91048,https://www.tn8.tv/managua/enacal-concluye-mejoras-de-infraestructura-en-4-pozos-de-managua/,2022-07-30,2022-08-14,Alianza
news91049,https://elgritodelsur.com.ar/2022/07/todos-se-van-con-el-massa.html,2022-07-30,2022-08-14,Innovación
news91051,https://dca.gob.gt/noticias-guatemala-diario-centro-america/egresados-del-curso-adquisiciones-publicas-optan-a-la-certificacion/,2022-07-15,2022-07-30,Reputación
news91054,https://www.emol.com/noticias/Economia/2022/07/28/1068199/cancilleria-vacunas-viruerla-del-mono.html,2022-07-15,2022-07-30,Sostenibilidad
news91056,https://90minutos.co/valle-del-cauca/video-habitante-de-calle-murio-y-su-perro-se-rehuso-a-dejarlo-solo-05-08-2022/,2022-07-30,2022-08-14,Macroeconomía
news91057,https://www.autobild.es/reportajes/increible-historia-ferrari-410-sport-spider-1100303,2022-07-15,2022-07-30,Reputación
news91058,https://www.bloomberglinea.com/2022/07/16/cinco-destinos-para-las-familias-en-verano-en-los-andes-de-ecuador/,2022-07-15,2022-07-30,Reputación
news91062,https://www.telam.com.ar/notas/202207/599491-aniversario-inti.html,2022-07-15,2022-07-30,Reputación
news91064,https://www.juventudrebelde.cu/internacionales/2022-07-20/un-saludo-cubano-al-pueblo-nicaragueense-que-tanto-queremos,2022-07-15,2022-07-30,Reputación
news91075,https://www.duraznodigital.uy/2022/07/fundacion-upm-abre-convocatoria-de.html,2022-07-15,2022-07-30,Reputación
news91077,https://www.agenciacyta.org.ar/2022/07/alimentos-saludables-y-envases-sostenibles-buscan-financiar-hasta-30-proyectos-publico-privados-de-investigacion-y-desarrollo/,2022-07-15,2022-07-30,Sostenibilidad
news91078,https://www.argentina.gob.ar/anmat/conoce-nuestra-historia,2022-07-30,2022-08-14,Reputación
news91084,https://misionesonline.net/2022/08/13/grupo-london-supply-supersanitos/,2022-07-30,2022-08-14,Sostenibilidad
